finishtime,jockeycode,draw,horsecode,lbw,trainercode,hkjcres16_item,runningpositions,actualwt,racecoursecode,place,horsewt,winodds,horseno,racenumber,racedate
[82.14],HCY,4,P297,[0.0],MKL,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,10>8>6>1,114,ST,1,1127,[26.0],13,10,20150108,,
[82.3],RN,9,S308,[1.0],JM,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,12>12>8>3,123,ST,3,1159,[99.0],6,10,20150108,,
[82.96],YML,14,S296,[5.0],YTP,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,8>11>14>5,113,ST,5,1171,[89.0],14,10,20150108,,
[82.99],LHW,8,S417,[5.25],SCS,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,13>14>13>7,119,ST,7,1186,[99.0],8,10,20150108,,
[83.11],PZ,6,T190,[6.0],FC,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,2>2>1>9,130,ST,9,1006,[99.0],3,10,20150108,,
[83.35],CAN,13,S386,[7.5],YPF,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,4>9>9>11,121,ST,11,1166,[1.8],9,10,20150108,,
[83.68],LCY,12,S401,[9.5],FD,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",,,14>13>12>13,109,ST,13,1116,[99.0],12,10,20150108,,
[82.17],WD,7,S266,[0.2],LKW,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[2],"Shortly after the start, UP AND COMING, which began only fairly, was crowded for room between INVINCIBLE FRESH and CASH COURIER which shifted inHe said due to the makeup of the field at that time, he would have had to restrain PACKING PINS heavily to come back and attempt to find a position with cover which would likely not have occurred as UP AND COMING had obtained a trailing position behind MI SAVVY BOY which was racing directly to the inside of PACKING PINS near the 1000 MetresPACKING PINS, LAUGH OUT LOUD and UP AND COMING were sent for sampling",9>10>10>2,123,ST,2,1109,[3.0],7,10,20150108,[0.0179],"S386,S266,P297,S296,S308,S401,S417,T190"
[82.62],MOJ,2,N300,[3.0],SJJ,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[3],,5>5>3>4,133,ST,4,1143,[7.6],1,10,20150108,[0.018],"S386,S266,N300,P297,S296,S308,S401,S417,T190"
[82.96],SUA,5,S381,[5.0],GR,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[7],"He said due to the makeup of the field at that time, he would have had to restrain PACKING PINS heavily to come back and attempt to find a position with cover which would likely not have occurred as UP AND COMING had obtained a trailing position behind MI SAVVY BOY which was racing directly to the inside of PACKING PINS near the 1000 Metres",3>7>11>6,120,ST,6,1112,[99.0],11,10,20150108,[0.0181],"S386,S266,N300,P297,S296,S308,S381,S401,S417,T190"
[83.01],CML,3,S221,[5.5],CAS,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[4],BULLISH SMART began only fairlyBULLISH SMART was badly held up for clear running until after the 200 Metres,11>6>4>8,128,ST,8,1084,[22.0],4,10,20150108,[0.0181],"S386,S266,N300,S221,P297,S296,S308,S381,S401,S417,T190"
[83.28],RU,1,N382,[7.0],WS,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[4],A veterinary inspection of HO IN ONE immediately following the race did not show any significant findings,6>4>5>10,130,ST,10,1174,[12.0],2,10,20150108,[0.0181],"S386,S266,N300,N382,S221,P297,S296,S308,S381,S401,S417,T190"
[83.62],TON,11,P417,[9.25],YCH,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[8],"Also shortly after the start, ALADDIN was crowded for room between LUCKY HAMMER and PACKING PINS which shifted in after being bumped by SHORT SQUEEZEThroughout the race, LUCKY HAMMER travelled wide and without coverHe said LUCKY HAMMER was aggressively ridden to maintain its position inside PACKING PINS and after the 1200 Metres PACKING PINS was left racing very wide",7>3>7>12,122,ST,12,1079,[99.0],5,10,20150108,[0.0182],"S386,S266,N300,N382,S221,P297,S296,P417,S308,S381,S401,S417,T190"
[84.97],CYT,10,N262,[17.75],TYS,"[{'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'9/13 606.50',
 'dbltrio3_combo_div': u'7,9,11/6,7,13 307,892.00',
 'f4_combo_div': u'1,6,7,13 4,338.00',
 'finishtime': 82.14,
 'going': u'GOOD TO FIRM',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'13 36.50',
 'qn_combo_div': u'7,13 323.50',
 'qnp_combo_div': u'7,13 80.50',
 'qtt_combo_div': u'13,7,6,1 139,546.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 449,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=08/03/2015&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'1,3/1,3/3,8/1,9/9,11/7,13 1,794.00',
 'tce_combo_div': u'13,7,6 47,141.00',
 'trio_combo_div': u'6,7,13 5,707.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10',
 'win_combo_div': u'13 263.50'}]",[8],,1>1>2>14,120,ST,14,1060,[99.0],10,10,20150108,[0.0185],"S386,S266,N300,N382,S221,P297,S296,N262,P417,S308,S381,S401,S417,T190"
[82.33],PB,1,K019,[0.0],CD,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,1>2>2>1,133,ST,1,1032,[3.8],1,1,20140114,,
[82.66],CYT,3,P072,[2.0],TYS,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,2>1>1>3,121,ST,3,1065,[5.7],10,1,20140114,,
[83.02],PZ,9,H173,[4.25],LKW,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,9>10>10>5,125,ST,5,1136,[6.1],7,1,20140114,,
[83.22],HCY,12,P340,[5.5],MKL,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,4>3>3>7,115,ST,7,1053,[99.0],13,1,20140114,,
[83.33],TEK,6,P081,[6.25],YTP,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,7>7>7>9,127,ST,9,1073,[10.0],6,1,20140114,,
[83.56],LDE,4,S090,[7.75],OSP,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,3>5>4>11,125,ST,11,1099,[17.0],5,1,20140114,,
[84.1],YML,14,P325,[11.0],LAL,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",,,13>12>11>13,122,ST,13,988,[58.0],8,1,20140114,,
[82.65],WD,13,S070,[2.0],FD,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",[4],DOUBLE DRAGON and PLAIN BLUE BANNER were sent for sampling,8>9>9>2,133,ST,2,1075,[8.0],2,1,20140114,[0.018],"K019,P072,H173,S070,P081,S090,P325,P340"
[82.66],MOJ,2,P230,[2.0],SCS,"[{'courseconfig': u'TURF - ""A"" COURSE',
 'f4_combo_div': u'1,2,3,10 345.00',
 'finishtime': 82.33,
 'going': u'GOOD TO FIRM',
 'place_combo_div': u'1 16.00',
 'qn_combo_div': u'1,2 150.00',
 'qnp_combo_div': u'1,2 61.50',
 'raceclass': u'Class 5',
 'racedistance': 1400,
 'raceindex': 1,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=14/09/2014&Raceno=1&All=0#Race1',
 'tce_combo_div': u'1,2,10 1,098.00',
 'trio_combo_div': u'1,2,10 266.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1',
 'win_combo_div': u'1 38.50'}]",[4],"SUPREME PROFIT began only fairlyPassing the 300 Metres, SUPREME PROFIT lay in and proved reluctant to shift to the outside of DOUBLE DRAGONSUPREME PROFIT continued to hang in under pressure and over the concluding stages raced tight outside GOLDWEAVERBecause of this, SUPREME PROFIT was not able to be properly tested over the concluding stages",6>4>5>4,132,ST,4,1222,[6.1],3,1,20140114,[0.018],"K019,P072,H173,P230,S070,P081,S090,P325,P340"
